Datum;Jaar;Periode;Grootboekrekening Code;Type;Attribuut;Bedrag;Transactie;;
31-12-2020;2020;12;20200;B;C;-1.425,51;16821;;
31-12-2020;2020;12;20200;B;C;-97,97;17453;;
31-12-2020;2020;12;20200;B;C;-11.883,32;16358;;
31-12-2020;2020;12;20200;B;C;-44.018,52;16354;;
31-12-2020;2020;12;20201;B;D;7.205,00;21700;;
31-12-2020;2020;12;20201;B;C;-57.116,00;16486;;
31-12-2020;2020;12;20201;B;C;-68.065,05;12305;;
31-12-2020;2020;12;20201;B;D;97,97;17453;;
31-12-2020;2020;12;20201;B;D;11.883,32;16358;;
31-12-2020;2020;12;20201;B;D;44.018,52;16354;;
31-12-2020;2020;12;20201;B;D;187;12305;;
31-12-2020;2020;12;20201;B;D;2.857,00;12305;;
31-12-2020;2020;12;20204;B;D;214,23;12305;;
31-12-2020;2020;12;20209;Peter Bouw Creative Enterprises B.V. (Langlopend);B;C;;21700;
31-12-2020;2020;12;20209;Peter Bouw Creative Enterprises B.V. (Langlopend);B;D;;12305;
31-12-2020;2020;12;24000;B;C;-98;16515;;
31-12-2020;2020;12;24000;B;D;155.694,43;12305;;
31-12-2020;2020;12;24000;B;D;55.708,00;12305;;
31-12-2020;2020;12;24000;B;C;-217.679,82;12305;;
31-12-2020;2020;12;24000;B;C;-90,93;12305;;
31-12-2020;2020;12;24000;B;C;-16.807,17;12305;;
31-12-2020;2020;12;24000;B;C;-3.566,00;12305;;
31-12-2020;2020;12;30100;B;D;65.000,00;12305;;
31-12-2020;2020;12;40000;W;D;136.329,15;12305;;
31-12-2020;2020;12;40100;W;D;29.721,61;12305;;
31-12-2020;2020;12;40110;W;D;7.403,16;12305;;
31-12-2020;2020;12;40150;W;D;14.713,32;12305;;
31-12-2020;2020;12;40200;W;D;4.747,71;12305;;
31-12-2020;2020;12;40300;W;D;6.363,66;12305;;
31-12-2020;2020;12;40400;W;D;10,02;12305;;
31-12-2020;2020;12;40401;W;C;-3.357,31;12305;;
31-12-2020;2020;12;40510;W;D;75.000,00;12305;;
31-12-2020;2020;12;40600;W;D;3.840,89;12305;;
31-12-2020;2020;12;40950;W;D;11.178,63;12305;;
31-12-2020;2020;12;40960;W;D;717,3;12305;;
31-12-2020;2020;12;40970;W;D;461,43;12305;;
31-12-2020;2020;12;40970;W;D;4.059,99;12305;;
31-12-2020;2020;12;40990;W;D;998,24;12305;;
31-12-2020;2020;12;41000;W;D;12.135,00;12305;;
31-12-2020;2020;12;41200;W;D;6.230,84;12305;;
31-12-2020;2020;12;41300;W;D;1.156,42;12305;;
31-12-2020;2020;12;41320;W;D;204,22;12305;;
31-12-2020;2020;12;41350;W;D;240,72;12305;;
31-12-2020;2020;12;42100;W;D;7.557,83;12305;;
31-12-2020;2020;12;42200;W;D;12.195,97;12305;;
31-12-2020;2020;12;42200;W;D;556,23;12305;;
31-12-2020;2020;12;42300;W;D;11.633,24;12305;;
31-12-2020;2020;12;42400;W;D;3.031,73;12305;;
31-12-2020;2020;12;42500;W;D;1.085,32;12305;;
31-12-2020;2020;12;42600;W;D;1.715,00;12305;;
31-12-2020;2020;12;42800;W;C;-140;12305;;
31-12-2020;2020;12;42900;W;C;-6,6;12305;;
31-12-2020;2020;12;42990;W;D;738,66;12305;;
31-12-2020;2020;12;42990;W;C;-6,28;17478;;
31-12-2020;2020;12;44070;W;D;54,7;12305;;
31-12-2020;2020;12;44100;W;C;-1.076,25;16832;;
31-12-2020;2020;12;44100;W;D;44.274,99;12305;;
31-12-2020;2020;12;44200;W;D;70;12305;;
31-12-2020;2020;12;44400;W;D;3.456,19;12305;;
31-12-2020;2020;12;44500;W;D;1.289,69;12305;;
31-12-2020;2020;12;45000;W;D;408,2;12305;;
31-12-2020;2020;12;45100;W;D;907,58;12305;;
31-12-2020;2020;12;45100;W;D;1.025,08;12305;;
31-12-2020;2020;12;45100;W;D;757,14;12305;;
31-12-2020;2020;12;45200;W;D;1.669,24;12305;;
31-12-2020;2020;12;45300;W;D;157,24;12305;;
31-12-2020;2020;12;45300;W;D;256,2;12305;;
31-12-2020;2020;12;45300;W;D;6,61;12305;;
31-12-2020;2020;12;45300;W;D;103,99;12305;;
31-12-2020;2020;12;45350;W;C;-302,16;16831;;
31-12-2020;2020;12;45350;W;D;5.185,00;12305;;
31-12-2020;2020;12;45400;W;D;3.477,72;12305;;
31-12-2020;2020;12;45500;W;D;5.214,10;12305;;
31-12-2020;2020;12;45500;W;D;19.048,65;12305;;
31-12-2020;2020;12;45610;W;D;8.877,42;12305;;
31-12-2020;2020;12;45650;W;D;217,56;12305;;
31-12-2020;2020;12;45750;W;D;3.438,00;12305;;
31-12-2020;2020;12;45750;W;D;115;12305;;
31-12-2020;2020;12;45800;W;D;862,79;12305;;
31-12-2020;2020;12;45850;W;C;-63,63;12305;;
31-12-2020;2020;12;45900;W;C;-61,5;12305;;
31-12-2020;2020;12;45905;W;D;2.278,11;12305;;
31-12-2020;2020;12;45910;W;D;0,72;16515;;
31-12-2020;2020;12;45920;W;D;3.566,00;12305;;
31-12-2020;2020;12;45990;W;C;-265,1;16931;;
31-12-2020;2020;12;45990;W;C;-37,48;16933;;
31-12-2020;2020;12;45990;W;D;972,73;16983;;
31-12-2020;2020;12;45990;W;D;1.099,32;12305;;
31-12-2020;2020;12;45990;W;D;11,42;12305;;
31-12-2020;2020;12;45990;W;D;493,68;12305;;
31-12-2020;2020;12;45990;W;C;-23,65;16928;;
31-12-2020;2020;12;45990;W;C;-0,51;15908;;
31-12-2020;2020;12;47000;W;D;1.631,56;12305;;
31-12-2020;2020;12;47000;W;D;1.402,55;12305;;
31-12-2020;2020;12;47050;W;D;338,54;12305;;
31-12-2020;2020;12;47100;W;D;1.560,13;12305;;
31-12-2020;2020;12;49200;W;D;6.661,92;0;;
31-12-2020;2020;12;49300;W;D;106,1;0;;
31-12-2020;2020;12;49500;W;D;16.144,72;12305;;
31-12-2020;2020;12;60000;W;D;670,36;12305;;
31-12-2020;2020;12;60000;W;D;104.207,89;12305;;
31-12-2020;2020;12;60000;W;D;10.461,23;12305;;
31-12-2020;2020;12;60000;W;D;506.800,95;12305;;
31-12-2020;2020;12;60002;W;D;138;16833;;
31-12-2020;2020;12;60002;W;D;119;16679;;
31-12-2020;2020;12;60200;W;D;28.006,11;12305;;
31-12-2020;2020;12;70100;W;D;46.000,00;12305;;
31-12-2020;2020;12;80000;W;C;-1.036.569,64;12305;;
31-12-2020;2020;12;80001;W;C;-137.022,87;12305;;
31-12-2020;2020;12;80001;W;C;-74.585,25;12305;;
31-12-2020;2020;12;80999;W;C;-40.000,00;12305;;
31-12-2020;2020;12;99999;W;D;105.419,81;21319;;
1-1-2021;2021;1;2600;B;D;27.500,00;3651;;
1-1-2021;2021;1;7901;B;D;291,67;2765;;
1-1-2021;2021;1;7902;B;D;283,33;2765;;
1-1-2021;2021;1;13000;B;D;1.216,52;12266;;
1-1-2021;2021;1;13350;B;D;9.000,00;15330;;
1-1-2021;2021;1;15000;B;C;-97,97;1000005903;;
1-1-2021;2021;1;15000;B;C;-68,89;1000005846;;
1-1-2021;2021;1;16000;B;D;2,99;2940;;
1-1-2021;2021;1;16000;B;C;-2,99;2940;;
1-1-2021;2021;1;16000;B;C;-6.541,50;3288;;
1-1-2021;2021;1;16000;B;C;-493,68;2801;;
1-1-2021;2021;1;16000;B;D;68,89;1000005846;;
1-1-2021;2021;1;16000;B;C;-27.500,00;3651;;
1-1-2021;2021;1;16000;B;C;-9.000,00;15330;;
1-1-2021;2021;1;16000;B;C;-575;2765;;
1-1-2021;2021;1;16000;B;C;-25,77;2804;;
1-1-2021;2021;1;16000;B;C;-442,41;17113;;
1-1-2021;2021;1;16000;B;C;-1.234,20;17112;;
1-1-2021;2021;1;18000;B;C;-211,13;12266;;
1-1-2021;2021;1;18750;B;D;0,63;2940;;
1-1-2021;2021;1;18750;B;D;0,63;2940;;
1-1-2021;2021;1;18750;B;C;-0,63;2940;;
1-1-2021;2021;1;18750;B;C;-0,63;2940;;
1-1-2021;2021;1;18800;B;D;0,52;2940;;
1-1-2021;2021;1;18800;B;C;-0,63;2940;;
1-1-2021;2021;1;18800;B;C;-0,52;2940;;
1-1-2021;2021;1;18800;B;C;-0,63;2940;;
1-1-2021;2021;1;18800;B;D;0,52;2940;;
1-1-2021;2021;1;18800;B;D;0,63;2940;;
1-1-2021;2021;1;18800;B;C;-0,52;2940;;
1-1-2021;2021;1;18800;B;C;-0,52;2940;;
1-1-2021;2021;1;18800;B;C;-0,52;2940;;
1-1-2021;2021;1;18800;B;D;0,52;2940;;
1-1-2021;2021;1;18800;B;D;0,63;2940;;
1-1-2021;2021;1;18800;B;D;0,52;2940;;
1-1-2021;2021;1;18800;B;D;1.135,30;3288;;
1-1-2021;2021;1;18800;B;D;85,68;2801;;
1-1-2021;2021;1;18800;B;D;2,34;2804;;
1-1-2021;2021;1;18800;B;D;76,78;17113;;
1-1-2021;2021;1;18800;B;D;214,2;17112;;
1-1-2021;2021;1;20000;B;C;-2,99;2940;;
1-1-2021;2021;1;20200;B;D;97,97;1000005903;;
1-1-2021;2021;1;42200;W;D;23,43;2804;;
1-1-2021;2021;1;45100;W;D;2,99;2940;;
1-1-2021;2021;1;45350;W;D;408;2801;;
1-1-2021;2021;1;60002;W;D;1.020,00;17112;;
1-1-2021;2021;1;60002;W;D;365,63;17113;;
1-1-2021;2021;1;60200;W;D;5.406,20;3288;;
1-1-2021;2021;1;80000;W;C;-1.005,39;12266;;
2-1-2021;2021;1;11000;B;C;-120,61;1000000593;;
2-1-2021;2021;1;13000;B;D;4.608,80;12449;;
2-1-2021;2021;1;16000;B;D;120,61;1000000593;;
2-1-2021;2021;1;16000;B;C;-120,61;3274;;
2-1-2021;2021;1;16000;B;C;-137,94;2807;;
2-1-2021;2021;1;16000;B;C;-68,89;2813;;
2-1-2021;2021;1;16000;B;C;-379,94;2809;;
2-1-2021;2021;1;18000;B;C;-799,87;12449;;
2-1-2021;2021;1;18750;B;C;-14,47;2813;;
2-1-2021;2021;1;18800;B;D;9,96;3274;;
2-1-2021;2021;1;18800;B;D;23,94;2807;;
2-1-2021;2021;1;18800;B;D;14,47;2813;;
2-1-2021;2021;1;18800;B;D;65,94;2809;;
2-1-2021;2021;1;40600;W;D;110,65;3274;;
2-1-2021;2021;1;40991;W;D;68,89;2813;;
2-1-2021;2021;1;45200;W;D;114;2807;;
2-1-2021;2021;1;45350;W;D;314;2809;;
2-1-2021;2021;1;80000;W;C;-3.808,93;12449;;
3-1-2021;2021;1;11000;B;C;-379,94;1000000594;;
3-1-2021;2021;1;16000;B;D;379,94;1000000594;;
4-1-2021;2021;1;11000;B;C;-628,43;1000000596;;
4-1-2021;2021;1;11000;B;C;-7,26;1000000597;;
4-1-2021;2021;1;11000;B;C;-393,19;1000000598;;
4-1-2021;2021;1;11000;B;C;-575;1000000595;;
4-1-2021;2021;1;15000;B;C;-11,9;1000005847;;
4-1-2021;2021;1;16000;B;C;-237,49;2877;;
4-1-2021;2021;1;16000;B;C;-744,15;2852;;
4-1-2021;2021;1;16000;B;D;393,19;1000000598;;
4-1-2021;2021;1;16000;B;C;-393,19;2848;;
4-1-2021;2021;1;16000;B;C;-18,15;4077;;
4-1-2021;2021;1;16000;B;D;575;1000000595;;
4-1-2021;2021;1;16000;B;C;-254,1;2858;;
4-1-2021;2021;1;16000;B;D;7,26;1000000597;;
4-1-2021;2021;1;16000;B;C;-605;2861;;
4-1-2021;2021;1;18800;B;D;14,49;2877;;
4-1-2021;2021;1;18800;B;D;129,15;2852;;
4-1-2021;2021;1;18800;B;D;68,24;2848;;
4-1-2021;2021;1;18800;B;D;3,15;4077;;
4-1-2021;2021;1;18800;B;D;44,1;2858;;
4-1-2021;2021;1;18800;B;C;-2,07;11079;;
4-1-2021;2021;1;18800;B;D;2,07;11079;;
4-1-2021;2021;1;18800;B;D;105;2861;;
4-1-2021;2021;1;40110;W;D;628,43;1000000596;;
4-1-2021;2021;1;42000;W;D;615;2852;;
4-1-2021;2021;1;42990;W;D;223;2877;;
4-1-2021;2021;1;44100;W;D;210;2858;;
4-1-2021;2021;1;44991;W;D;500;2861;;
4-1-2021;2021;1;45350;W;D;15;4077;;
4-1-2021;2021;1;45351;W;D;11,9;1000005847;;
4-1-2021;2021;1;45500;W;D;324,95;2848;;
5-1-2021;2021;1;11000;B;C;-54,79;1000000602;;
5-1-2021;2021;1;11000;B;D;37.601,36;1000000603;;
5-1-2021;2021;1;11000;B;C;-307,87;1000000600;;
5-1-2021;2021;1;11000;B;C;-274,41;1000000601;;
5-1-2021;2021;1;13000;B;C;-37.601,36;1000000603;;
5-1-2021;2021;1;16000;B;C;-105,27;2870;;
5-1-2021;2021;1;16000;B;C;-110,35;2872;;
5-1-2021;2021;1;16000;B;C;-635,25;2875;;
5-1-2021;2021;1;16000;B;D;307,87;1000000600;;
5-1-2021;2021;1;18750;B;C;-57,63;;14137;
5-1-2021;2021;1;18750;B;D;57,63;;14137;
5-1-2021;2021;1;18800;B;D;57,63;;14137;
5-1-2021;2021;1;18800;B;C;-57,63;;14137;
5-1-2021;2021;1;18800;B;D;110,25;2875;;
5-1-2021;2021;1;18800;B;D;19,15;2872;;
5-1-2021;2021;1;18800;B;D;18,27;2870;;
5-1-2021;2021;1;44100;W;D;274,41;;1000000601;
5-1-2021;2021;1;45800;W;D;54,79;1000000602;;
5-1-2021;2021;1;60202;W;D;87;2870;;
5-1-2021;2021;1;60202;W;D;525;2875;;
5-1-2021;2021;1;60202;W;D;91,2;2872;;
6-1-2021;2021;1;11000;B;C;-2.500,00;1000000605;;
6-1-2021;2021;1;11000;B;C;-54,4;1000000606;;
6-1-2021;2021;1;11000;B;C;-26,85;1000000608;;
6-1-2021;2021;1;11000;B;C;-212,95;1000000607;;
6-1-2021;2021;1;11000;B;C;-159,01;1000000604;;
6-1-2021;2021;1;16000;B;D;212,95;1000000607;;
6-1-2021;2021;1;16000;B;C;-212,95;3058;;
6-1-2021;2021;1;16000;B;D;71,06;2933;;
6-1-2021;2021;1;16000;B;C;-71,06;2933;;
6-1-2021;2021;1;16000;B;D;2.500,00;1000000605;;
6-1-2021;2021;1;16000;B;D;242,36;2886;;
6-1-2021;2021;1;16000;B;C;-18,6;2882;;
6-1-2021;2021;1;16000;B;D;54,4;1000000606;;
6-1-2021;2021;1;18800;B;C;-36,96;11067;;
6-1-2021;2021;1;18800;B;D;36,96;3058;;
6-1-2021;2021;1;18800;B;D;36,96;11067;;
6-1-2021;2021;1;18800;B;D;6,87;2933;;
6-1-2021;2021;1;18800;B;C;-42,06;2886;;
6-1-2021;2021;1;18800;B;D;3,23;2882;;
6-1-2021;2021;1;20000;B;C;-71,06;2933;;
6-1-2021;2021;1;40600;W;D;64,19;2933;;
6-1-2021;2021;1;44070;W;D;26,85;1000000608;;
6-1-2021;2021;1;45310;W;D;175,99;3058;;
6-1-2021;2021;1;45400;W;D;159,01;1000000604;;
6-1-2021;2021;1;60000;W;C;-200,3;2886;;
6-1-2021;2021;1;60000;W;D;15,37;2882;;
7-1-2021;2021;1;11000;B;C;-16,82;1000000611;;
7-1-2021;2021;1;11000;B;C;-1.912,09;1000000610;;
7-1-2021;2021;1;11000;B;C;-582;;1000000609;
7-1-2021;2021;1;16000;B;D;16,82;1000000611;;
7-1-2021;2021;1;16000;B;D;183,92;0;;
7-1-2021;2021;1;16000;B;D;1.728,17;0;;
7-1-2021;2021;1;16000;B;C;-326,7;2967;;
7-1-2021;2021;1;16000;B;D;47,01;2958;;
7-1-2021;2021;1;18800;B;D;101,01;;1000000609;
7-1-2021;2021;1;18800;B;D;48,06;;8188;
7-1-2021;2021;1;18800;B;C;-48,06;;8188;
7-1-2021;2021;1;18800;B;D;56,7;2967;;
7-1-2021;2021;1;18800;B;C;-8,16;2958;;
7-1-2021;2021;1;23000;B;D;1.912,09;1000000610;;
7-1-2021;2021;1;23000;B;C;-1.912,09;0;;
7-1-2021;2021;1;41200;W;D;480,99;;1000000609;
7-1-2021;2021;1;60000;W;D;270;2967;;
7-1-2021;2021;1;60000;W;C;-38,85;2958;;
8-1-2021;2021;1;11000;B;D;47,01;1000000615;;
8-1-2021;2021;1;11000;B;C;-39,75;1000000614;;
8-1-2021;2021;1;11000;B;C;-32,98;1000000613;;
8-1-2021;2021;1;15000;B;C;-25;1000005848;;
8-1-2021;2021;1;16000;B;D;39,75;1000000614;;
8-1-2021;2021;1;16000;B;D;32,98;1000000613;;
8-1-2021;2021;1;16000;B;C;-522,72;3052;;
8-1-2021;2021;1;16000;B;C;-175,87;3013;;
8-1-2021;2021;1;16000;B;C;-203,24;3015;;
8-1-2021;2021;1;16000;B;C;-25;3276;;
8-1-2021;2021;1;16000;B;D;25;1000005848;;
8-1-2021;2021;1;16000;B;C;-81,67;3054;;
8-1-2021;2021;1;16000;B;C;-47,01;1000000615;;
8-1-2021;2021;1;16000;B;C;-638,18;3017;;
8-1-2021;2021;1;18800;B;D;90,72;3052;;
8-1-2021;2021;1;18800;B;D;30,52;3013;;
8-1-2021;2021;1;18800;B;D;35,27;3015;;
8-1-2021;2021;1;18800;B;D;4,34;3276;;
8-1-2021;2021;1;18800;B;D;14,17;3054;;
8-1-2021;2021;1;18800;B;D;110,76;3017;;
8-1-2021;2021;1;40300;W;D;432;3052;;
8-1-2021;2021;1;40900;W;D;145,35;3013;;
8-1-2021;2021;1;42200;W;D;20,66;3276;;
8-1-2021;2021;1;42200;W;D;67,5;3054;;
8-1-2021;2021;1;45350;W;D;167,97;3015;;
8-1-2021;2021;1;60000;W;D;527,42;3017;;
10-1-2021;2021;1;11000;B;C;-1.750,00;1000000612;;
10-1-2021;2021;1;16000;B;D;1.750,00;1000000612;;
11-1-2021;2021;1;11000;B;C;-2.500,00;1000000618;;
11-1-2021;2021;1;11000;B;C;-67,52;1000000617;;
11-1-2021;2021;1;11000;B;C;-25,77;1000000616;;
11-1-2021;2021;1;11000;B;C;-23;1000000620;;
11-1-2021;2021;1;11000;B;C;-81,28;1000000619;;
11-1-2021;2021;1;16000;B;C;-19,95;3095;;
11-1-2021;2021;1;16000;B;D;23;1000000620;;
11-1-2021;2021;1;16000;B;C;-146,91;3086;;
11-1-2021;2021;1;16000;B;D;50,13;3091;;
11-1-2021;2021;1;16000;B;C;-1.294,70;3097;;
11-1-2021;2021;1;16000;B;D;67,52;1000000617;;
11-1-2021;2021;1;16000;B;D;2.500,00;1000000618;;
11-1-2021;2021;1;16000;B;D;81,28;1000000619;;
11-1-2021;2021;1;16000;B;C;-81,28;3278;;
11-1-2021;2021;1;16000;B;D;25,77;1000000616;;
11-1-2021;2021;1;16000;B;C;-8.162,62;3102;;
11-1-2021;2021;1;18800;B;C;-6,93;7345;;
11-1-2021;2021;1;18800;B;D;6,93;7345;;
11-1-2021;2021;1;18800;B;D;12,13;3086;;
11-1-2021;2021;1;18800;B;C;-17,4;3091;;
11-1-2021;2021;1;18800;B;D;8,7;3091;;
11-1-2021;2021;1;18800;B;D;224,7;3097;;
11-1-2021;2021;1;18800;B;D;14,11;3278;;
11-1-2021;2021;1;18800;B;D;1.416,65;3102;;
11-1-2021;2021;1;40600;W;D;134,78;3086;;
11-1-2021;2021;1;42200;W;D;67,17;3278;;
11-1-2021;2021;1;42990;W;D;19,95;3095;;
11-1-2021;2021;1;47050;W;C;-41,43;3091;;
11-1-2021;2021;1;60000;W;D;1.070,00;3097;;
11-1-2021;2021;1;60000;W;D;6.745,97;3102;;
12-1-2021;2021;1;11000;B;C;-459,2;1000000623;;
12-1-2021;2021;1;11000;B;D;108,9;1000000624;;
12-1-2021;2021;1;11000;B;C;-23;1000000622;;
12-1-2021;2021;1;11000;B;C;-285,86;1000000621;;
12-1-2021;2021;1;13000;B;C;-108,9;1000000624;;
12-1-2021;2021;1;16000;B;C;-1.750,00;3222;;
12-1-2021;2021;1;16000;B;C;-256,99;3218;;
12-1-2021;2021;1;16000;B;D;459,2;1000000623;;
12-1-2021;2021;1;16000;B;D;23;1000000622;;
12-1-2021;2021;1;16000;B;C;-553,58;3107;;
12-1-2021;2021;1;16000;B;D;285,86;1000000621;;
12-1-2021;2021;1;18800;B;C;-2,28;25742;;
12-1-2021;2021;1;18800;B;D;2,28;25742;;
12-1-2021;2021;1;18800;B;D;303,72;3222;;
12-1-2021;2021;1;18800;B;D;39,76;3218;;
12-1-2021;2021;1;18800;B;D;96,08;3107;;
12-1-2021;2021;1;40900;W;D;217,23;3218;;
12-1-2021;2021;1;60000;W;D;1.446,28;3222;;
12-1-2021;2021;1;60202;W;D;457,5;3107;;
13-1-2021;2021;1;11000;B;C;-1.887,98;1000000625;;
13-1-2021;2021;1;11000;B;C;-605;1000000629;;
13-1-2021;2021;1;11000;B;C;-5.747,50;1000000627;;
13-1-2021;2021;1;11000;B;D;21.291,16;1000000626;;
13-1-2021;2021;1;11000;B;D;1.250,00;1000000628;;
13-1-2021;2021;1;11000;B;C;-1.798,00;1000000630;;
13-1-2021;2021;1;13000;B;C;-21.291,16;1000000626;;
13-1-2021;2021;1;13000;B;C;-1.250,00;1000000628;;
13-1-2021;2021;1;16000;B;C;-166,51;3282;;
13-1-2021;2021;1;16000;B;D;1.798,00;1000000630;;
13-1-2021;2021;1;16000;B;D;1.887,98;1000000625;;
13-1-2021;2021;1;16000;B;D;17,75;12682;;
13-1-2021;2021;1;16000;B;C;-1.383,14;3235;;
13-1-2021;2021;1;16000;B;C;-139,15;3260;;
13-1-2021;2021;1;16000;B;C;-235,95;4488;;
13-1-2021;2021;1;16000;B;D;605;1000000629;;
13-1-2021;2021;1;16000;B;D;5.747,50;1000000627;;
13-1-2021;2021;1;17010;B;D;1.383,14;3235;;
13-1-2021;2021;1;18800;B;D;28,9;3282;;
13-1-2021;2021;1;18800;B;D;24,15;3260;;
13-1-2021;2021;1;18800;B;D;40,95;4488;;
13-1-2021;2021;1;45906;W;C;-17,75;12682;;
13-1-2021;2021;1;47050;W;D;137,61;3282;;
13-1-2021;2021;1;47050;W;D;195;4488;;
13-1-2021;2021;1;60202;W;D;115;3260;;
14-1-2021;2021;1;11000;B;C;-1.757,81;1000000632;;
14-1-2021;2021;1;11000;B;C;-216,64;1000000631;;
14-1-2021;2021;1;11000;B;C;-12.611,58;1000000633;;
14-1-2021;2021;1;16000;B;D;33,58;0;;
14-1-2021;2021;1;16000;B;D;237,49;0;;
14-1-2021;2021;1;16000;B;D;138;0;;
14-1-2021;2021;1;16000;B;D;27,23;0;;
14-1-2021;2021;1;16000;B;D;718,74;0;;
14-1-2021;2021;1;16000;B;D;13,19;0;;
14-1-2021;2021;1;16000;B;D;216,64;1000000631;;
14-1-2021;2021;1;16000;B;D;376;0;;
14-1-2021;2021;1;16000;B;D;53;0;;
14-1-2021;2021;1;16000;B;D;465,7;0;;
14-1-2021;2021;1;16000;B;D;81,55;0;;
14-1-2021;2021;1;16000;B;D;137,94;0;;
14-1-2021;2021;1;16000;B;D;72;0;;
14-1-2021;2021;1;16000;B;D;200;0;;
14-1-2021;2021;1;16000;B;D;200;0;;
14-1-2021;2021;1;16000;B;D;3.379,00;0;;
14-1-2021;2021;1;16000;B;D;229,9;0;;
14-1-2021;2021;1;16000;B;D;838,47;0;;
14-1-2021;2021;1;16000;B;D;493,68;0;;
14-1-2021;2021;1;16000;B;D;62,13;0;;
14-1-2021;2021;1;16000;B;D;306,33;0;;
14-1-2021;2021;1;16000;B;D;169,15;0;;
14-1-2021;2021;1;16000;B;C;-47,19;3309;;
14-1-2021;2021;1;16000;B;D;1.757,81;1000000632;;
14-1-2021;2021;1;16000;B;D;56,32;12675;;
14-1-2021;2021;1;16000;B;D;544,5;0;;
14-1-2021;2021;1;16000;B;D;1.000,00;0;;
14-1-2021;2021;1;16000;B;C;-863,99;3290;;
14-1-2021;2021;1;16000;B;D;1.308,00;0;;
14-1-2021;2021;1;16000;B;D;1.090,00;0;;
14-1-2021;2021;1;16000;B;D;436;0;;
14-1-2021;2021;1;18800;B;D;8,19;3309;;
14-1-2021;2021;1;18800;B;D;71,34;3290;;
14-1-2021;2021;1;23000;B;D;12.611,58;1000000633;;
14-1-2021;2021;1;23000;B;C;-12.611,58;0;;
14-1-2021;2021;1;45906;W;C;-56,32;12675;;
14-1-2021;2021;1;60000;W;D;39;3309;;
14-1-2021;2021;1;60000;W;D;792,65;3290;;
15-1-2021;2021;1;10000;B;D;2.000,00;1000000735;;
15-1-2021;2021;1;11000;B;D;108,9;1000000640;;
15-1-2021;2021;1;11000;B;D;108,9;1000000642;;
15-1-2021;2021;1;11000;B;D;1.500,00;1000000638;;
15-1-2021;2021;1;11000;B;C;-91,92;1000000641;;
15-1-2021;2021;1;11000;B;C;-81,67;1000000637;;
15-1-2021;2021;1;11000;B;C;-1.636,10;1000000636;;
15-1-2021;2021;1;11000;B;C;-2.000,00;1000000634;;
15-1-2021;2021;1;11000;B;C;-55,86;1000000639;;
15-1-2021;2021;1;11000;B;C;-72,98;1000000635;;
15-1-2021;2021;1;13000;B;C;-108,9;1000000640;;
15-1-2021;2021;1;13000;B;C;-108,9;1000000642;;
15-1-2021;2021;1;16000;B;C;-34,49;3380;;
15-1-2021;2021;1;16000;B;C;-111,8;3344;;
15-1-2021;2021;1;16000;B;C;-61,03;3338;;
15-1-2021;2021;1;16000;B;C;-816,93;3384;;
15-1-2021;2021;1;16000;B;C;-236,31;3386;;
15-1-2021;2021;1;16000;B;C;-1.798,00;3382;;
15-1-2021;2021;1;16000;B;D;1.636,10;1000000636;;
15-1-2021;2021;1;16000;B;C;-2.090,94;3391;;
15-1-2021;2021;1;16000;B;C;-4.199,13;3352;;
15-1-2021;2021;1;16000;B;D;91,92;1000000641;;
15-1-2021;2021;1;16000;B;D;81,67;1000000637;;
15-1-2021;2021;1;16000;B;C;-124,96;3389;;
15-1-2021;2021;1;16000;B;C;-235,13;3314;;
15-1-2021;2021;1;16000;B;C;-66,34;3350;;
15-1-2021;2021;1;18100;B;D;6,03;1000000635;;
15-1-2021;2021;1;18800;B;D;5,99;3380;;
15-1-2021;2021;1;18800;B;D;10,59;3338;;
15-1-2021;2021;1;18800;B;D;19,4;3344;;
15-1-2021;2021;1;18800;B;D;41,01;3386;;
15-1-2021;2021;1;18800;B;D;141,78;3384;;
15-1-2021;2021;1;18800;B;D;312,05;3382;;
15-1-2021;2021;1;18800;B;D;362,89;3391;;
15-1-2021;2021;1;18800;B;D;728,77;3352;;
15-1-2021;2021;1;18800;B;D;18,3;3389;;
15-1-2021;2021;1;18800;B;D;19,41;3314;;
15-1-2021;2021;1;18800;B;D;6,03;11060;;
15-1-2021;2021;1;18800;B;D;6,03;16835;;
15-1-2021;2021;1;18800;B;C;-6,03;16835;;
15-1-2021;2021;1;18800;B;C;-6,03;11060;;
15-1-2021;2021;1;18800;B;D;11,51;3350;;
15-1-2021;2021;1;23000;B;D;2.000,00;1000000634;;
15-1-2021;2021;1;23000;B;C;-2.000,00;1000000735;;
15-1-2021;2021;1;40600;W;D;55,86;1000000639;;
15-1-2021;2021;1;41200;W;D;66,95;1000000635;;
15-1-2021;2021;1;42200;W;D;106,66;3389;;
15-1-2021;2021;1;45500;W;D;1.728,05;3391;;
15-1-2021;2021;1;60000;W;D;92,4;3344;;
15-1-2021;2021;1;60000;W;D;50,44;3338;;
15-1-2021;2021;1;60000;W;D;675,15;3384;;
15-1-2021;2021;1;60000;W;D;195,3;3386;;
15-1-2021;2021;1;60000;W;D;1.485,95;3382;;
15-1-2021;2021;1;60000;W;D;3.470,36;3352;;
15-1-2021;2021;1;60000;W;D;215,72;3314;;
15-1-2021;2021;1;60000;W;D;54,83;3350;;
15-1-2021;2021;1;60002;W;D;28,5;3380;;
15-1-2021;2021;1;89050;W;C;-1.500,00;1000000638;;
